PRODUCTO     ;DESCRIPCION                                       ;REFERENCIA                                                  ;CANTIDAD         ; PRECIO -001      ;COSTO             
0010052520607;"PARLANTE 6"" 20W DELCO C/ TELA""                    ";520607                                                      ;0,00 ; $ 13.300 ;0,00 
0010052520608;"PARLANTE 6"" 20W 8 OHM MSE 8001 RED BORDE AZUL""    ";520608                                                      ;0,00 ; $ 10.200 ;0,00 
0010052520609;"PARLANTE 6"" 50W 8 OHM A.SOUND SP-648""             ";520609                                                      ;0,00 ; $ 10.100 ;0,00 
0010052520610;PARLANTE 6'' 50W 8 OHM TECH SP-638                ;520610                                                      ;0,00 ; $ 11.800 ;0,00 
0010052520611;"PARLANTE 8 100W 6"" DOBLE IMAN 1575""               ";520611                                                      ;0,00 ; $ 20.800 ;0,00 
0010052520612;PARLANTE 8H  6W CON CABLE 2818                    ;520612                                                      ;0,00 ; $ 9.450 ;0,00 
0010052520615;PARLANTE 6'' 50W G20057                           ;520615                                                      ;0,00 ; $ 9.700 ;0,00 
0010052520620;PARLANTE 6'' 60W 4 OHM PF SP80-6                  ;520620                                                      ;0,00 ; $ 23.000 ;0,00 
0010052520622;"PARLANTE 6"" 1/2 4 -15W SEMICUADRADO SP-654""       ";520622                                                      ;0,00 ; $ 4.300 ;0,00 
0010052520623;"PARLANTE 6"" 1/2 4 -15W 2735""                      ";520623                                                      ;0,00 ; $ 6.950 ;0,00 
0010052520624;"PARLANTE 6.5"" 20W 8 OHM YD158 C/ALETA""            ";520624                                                      ;0,00 ; $ 15.600 ;0,00 
0010052520625;PARLANTE 6'' 120W RSW-0620S                       ;520625                                                      ;4,00 ; $ 33.000 ;74.106,18 
0010052520626;"PARLANTE 6"" 60W 4 OHM SP-80                       ";520626                                                      ;0,00 ; $ 15.000 ;0,00 
0010052520630;"PARLANTE 6"" 100W AVC EM508""                       ";520630                                                      ;0,00 ; $ 9.100 ;0,00 
0010052520631;"PARLANTE 6"" 100W 8 OHM DM 250""                    ";520631                                                      ;0,00 ; $ 8.200 ;0,00 
0010052520632;"PARLANTE 6"" 100W 6 OHM SPW-1660""                  ";520632                                                      ;0,00 ; $ 20.300 ;0,00 
0010052520634;PARLANTE 6'' 120W 6 OHM PF SPW-2606               ;520634                                                      ;0,00 ; $ 25.000 ;0,00 
0010052520635;"PARLANTE 6""  120W 6 OHM PF SPW-2606""              ";520635                                                      ;0,00 ; $ 24.000 ;0,00 
0010052520636;"PARLANTE 6""  120W 2606 PROFESIONAL""               ";520636                                                      ;0,00 ; $ 24.000 ;0,00 
0010052520638;PARLANTE 6'' 150W 8 OHM AVC 121-8OHM              ;520638                                                      ;1,00 ; $ 31.700 ;17.135,09 
0010052520640;PARLANTE 6'' 150W 4 OHM SPW-2465 AMERICAN S.      ;520640                                                      ;0,00 ; $ 20.600 ;0,00 
0010052520641;"PARLANTE 6"" 150W 8 OHM MIYAKO  SW-612S (283)""     ";520641                                                      ;0,00 ; $ 24.800 ;0,00 
0010052520642;"PARLANTE 6.5"" 250W 8 OHM TSW  PRONEXT""            ";520642                                                      ;0,00 ; $ 24.720 ;0,00 
0010052520643;"PARLANTE 6.5"" 240W PROFESIONAL 08-6521""           ";520643                                                      ;16,00 ; $ 55.000 ;419.584,19 
0010052520645;PARLANTE 6'' 250W 4 OHM ZANSUI                    ;520645                                                      ;0,00 ; $ 21.500 ;0,00 
0010052520646;PARLANTE 6'' 250W 8 OHM AVC WF-121                ;520646                                                      ;0,00 ; $ 22.400 ;0,00 
0010052520647;PARLANTE 6'' 250W J Y R ATL 151                   ;520647                                                      ;0,00 ; $ 27.500 ;0,00 
0010052520660;PARLANTE 6.5'' 15W 1287                           ;520660                                                      ;0,00 ; $ 6.100 ;0,00 
0010052520665;"PARLANTE 6.5"" 25W 6 OHM ATLANTIS""                 ";520665                                                      ;0,00 ; $ 17.200 ;0,00 
0010052520667;"PARLANTE 6.5""   50W 4 OHM SP-684 (0)""             ";520667                                                      ;0,00 ; $ 7.500 ;0,00 
0010052520669;"PARLANTE 6.5"" 50W 8 OHM STETROM IMAN GDE""         ";520669                                                      ;0,00 ; $ 15.400 ;0,00 
0010052520670;"PARLANTE 6.5"" 60W 4 OHM PROF.RED""                 ";520670                                                      ;0,00 ; $ 8.600 ;0,00 
0010052520671;"PARLANTE 6.5"" 80W 4 OHM KV-616 AVC""               ";520671                                                      ;0,00 ; $ 12.800 ;0,00 
0010052520674;"PARLANTE 6""120W SW-612P""                          ";520674                                                      ;0,00 ; $ 24.500 ;0,00 
0010052520675;"PARLANTE 6.5"" 120W PF""                            ";520675                                                      ;0,00 ; $ 15.400 ;0,00 
0010052520676;"PARLANTE 6.5"" 120W TECH/SPW-2665""                 ";520676                                                      ;0,00 ; $ 10.800 ;0,00 
0010052520677;"PARLANTE 6.5"" 120W SPW-166 C/LAMINA AMERICAN SOUND";520677                                                      ;0,00 ; $ 42.000 ;0,00 
0010052520681;"PARLANTE 6.5"" 150W 6 OHM ZSE-166""                 ";520681                                                      ;0,00 ; $ 23.600 ;0,00 
0010052520685;"PARLANTE 6.5"" 200W 8 OHM ZSE W610""                ";520685                                                      ;8,00 ; $ 32.000 ;200.874,04 
0010052520690;"PARLANTE 6.5"" 250W 8 OHM ZSE-6250""                ";520690                                                      ;2,00 ; $ 46.000 ;80.553,61 
0010052520691;"PARLANTE 6.5"" 250W 8 OHM AVC-121""                 ";520691                                                      ;0,00 ; $ 19.500 ;0,00 
0010052520692;"PARLANTE 6.5"" 150 WTS PRONEXT TSW""                ";520692                                                      ;0,00 ; $ 23.100 ;0,00 
0010052520695;PARLANTE 7'' 200W 6 OHM SPW 167                   ;520695                                                      ;1,00 ; $ 36.800 ;19.800,00 
0010052520696;PARLANTE 7.5'' 200W 6 OHM ZSE-750                 ;520696                                                      ;0,00 ; $ 17.600 ;0,00 
0010052520702;"PARLANTE 8"" 8 OHM 60 W CONO PAPEL SP-828A""        ";520702                                                      ;0,00 ; $ 10.800 ;0,00 
0010052520703;"PARLANTE 8"" 20W 8 OHM ER SP124""                   ";520703                                                      ;0,00 ; $ 14.400 ;0,00 
0010052520704;"PARLANTE 8"" 500W 8 OHM MAXLIM PA8PMX500W""         ";520704                                                      ;0,00 ; $ 85.000 ;0,00 
0010052520705;PARLANTE 8 - SW K4180 2743                        ;520705                                                      ;0,00 ; $ 4.900 ;0,00 
0010052520706;PARLANTE 8 TW REDONDO 2744                        ;520706                                                      ;0,00 ; $ 2.200 ;0,00 
0010052520707;PARLANTE 8 - 2W REDONDO 2745                      ;520707                                                      ;0,00 ; $ 2.750 ;0,00 
0010052520708;"PARLANTE 8"" 20w 3"" 1577""                          ";520708                                                      ;0,00 ; $ -   ;0,00 
0010052520709;PARLANTE 8'' 75W 4 OHM YAMATSU 8W75               ;520709                                                      ;0,00 ; $ 21.500 ;0,00 
0010052520711;"PARLANTE 8 - 1W3"" 5P 348 1581""                    ";520711                                                      ;0,00 ; $ 2.550 ;0,00 
0010052520713;"PARLANTE 8 - 08 W 3"" 1573""                        ";520713                                                      ;0,00 ; $ 4.550 ;0,00 
0010052520715;PARLANTE 8'' 100W WAT 820 S                       ;520715                                                      ;0,00 ; $ 11.300 ;0,00 
0010052520716;"PARLANTE 8"" 100W 8 OHM A.ACOUSTIC AA820X""         ";520716                                                      ;0,00 ; $ 17.200 ;0,00 
0010052520717;"PARLANTE 8"" 150W 830 SUPERTONE""                   ";520717                                                      ;1,00 ; $ 45.000 ;25.756,53 
0010052520720;PARLANTE 8'' 250W SOUNDKING FB0827H               ;520720                                                      ;0,00 ; $ 92.300 ;0,00 
0010052520721;"PARLANTE 8"" 120/240W RSW 0820S""                   ";520721                                                      ;0,00 ; $ 41.000 ;0,00 
0010052520724;"PARLANTE 8"" 150W 4 OHM SPW-2408BL""                ";520724                                                      ;0,00 ; $ 23.400 ;0,00 
0010052520725;PARLANTE 8'' 100W WAT 830  S                      ;520725                                                      ;0,00 ; $ 48.000 ;0,00 
0010052520726;"PARLANTE 8"" 150W 8 OHM KOBRASS""                   ";520726                                                      ;0,00 ; $ 14.000 ;0,00 
0010052520727;"PARLANTE 8"" 150W 8 OHM SPW 2808""                  ";520727                                                      ;0,00 ; $ 21.500 ;0,00 
0010052520728;"PARLANTE 8"" 180W 8 OHM RP SOUND RP-8025""          ";520728                                                      ;0,00 ; $ 25.400 ;0,00 
0010052520729;"PARLANTE 8"" 180W 8 OHM PROF. 08-8021""             ";520729                                                      ;9,00 ; $ 64.000 ;294.282,88 
0010052520730;"PARLANTE 8"" 200W 8 OHM ZSE120""                    ";520730                                                      ;0,00 ; $ 24.500 ;0,00 
0010052520731;"PARLANTE 8"" 300W 8 OHM AVC-122-8OH""               ";520731                                                      ;0,00 ; $ 39.900 ;0,00 
0010052520732;"PARLANTE 8"" 200W 8 OHM PA 231-2""                  ";520732                                                      ;0,00 ; $ 27.700 ;0,00 
0010052520733;"PARLANTE 8"" 225W RMS 8 OHM EMINENCE BETA 8A""      ";520733                                                      ;0,00 ; $ 225.000 ;0,00 
0010052520734;"PARLANTE 8"" 200W SOUND PRO XW-830""                ";520734                                                      ;0,00 ; $ 36.500 ;0,00 
0010052520735;PARLANTE 8'' 250W BUMPER                          ;520735                                                      ;0,00 ; $ 80.000 ;0,00 
0010052520736;"PARLANTE 8"" 250W 8 OHM HI-TRONIC RSW 0825S""       ";520736                                                      ;0,00 ; $ 26.800 ;0,00 
0010052520737;"PARLANTE 8"" 250W 8 OHM EM120-8OH""                 ";520737                                                      ;1,00 ; $ 26.000 ;15.577,46 
0010052520741;PARLANTE 8'' 300W 4-8 OHM AVC 122                 ;520741                                                      ;0,00 ; $ 22.600 ;0,00 
0010052520742;"PARLANTE 8"" 300W 8 OHM PROFESIONAL 08-86""         ";520742                                                      ;15,00 ; $ 115.000 ;900.663,58 
0010052520745;"PARLANTE 8"" 300W PRONEX TS-W2002""                 ";520745                                                      ;0,00 ; $ 55.000 ;0,00 
